fusion_id	aliquot_id	known_gene1	known_gene2	gene_id1	gene_id2	chr1	break1	chr2	break2	frameshift	exon	UTR	SV	SV_sv_id	SV2_sv_id	class	SV_match_composite	tx1_coord	tx2_coord	tx_bkpt1	tx_bkpt2	project_code	histology_abbreviation	wgs_aliquot_id	icgc_donor_id
MBTD1->EFCAB3	433b49ba-949b-4914-985a-be19b3b32502	MBTD1	EFCAB3	ENSG00000011258.11	ENSG00000172421.3	17	49336504	17	60451175	NA	exon2->exon2	5UTR->CDS	TRUE	SVMERGE314_1	NA	direct	direct	ENST00000586178.1:1-296	ENST00000450662.2:106-1692	ENST00000586178.1^17:49336504:-	ENST00000450662.2^17:60451175:+	BRCA-US	Breast-AdenoCA	987d41ee-6bab-490c-b0f2-bf28c0089de9	DO3188
GRB7->PGAP3	433b49ba-949b-4914-985a-be19b3b32502	GRB7	PGAP3	ENSG00000141738.9	ENSG00000161395.8	17	37894645	17	37830932	NA	exon1->exon4	5UTR->CDS	TRUE	SVMERGE355_1	NA	direct	direct	ENST00000394211.3:1-56	ENST00000300658.4:526-2738	ENST00000394211.3^17:37894645:+	ENST00000300658.4^17:37830932:-	BRCA-US	Breast-AdenoCA	987d41ee-6bab-490c-b0f2-bf28c0089de9	DO3188
FBXL20->ERBB2	433b49ba-949b-4914-985a-be19b3b32502	FBXL20	ERBB2	ENSG00000108306.7	ENSG00000141736.9	17	37557614	17	37863243	out-of-frame	exon1->exon2	CDS->CDS	TRUE	SVMERGE260_1	NA	direct	direct	ENST00000264658.6:1-303	ENST00000541774.1:29-4342	ENST00000264658.6^17:37557614:-	ENST00000541774.1^17:37863243:+	BRCA-US	Breast-AdenoCA	987d41ee-6bab-490c-b0f2-bf28c0089de9	DO3188
CDK12->PPM1E	433b49ba-949b-4914-985a-be19b3b32502	CDK12	PPM1E	ENSG00000167258.9	ENSG00000175175.4	17	37628016	17	57046900	out-of-frame	exon2->exon4	CDS->CDS	TRUE	SVMERGE398_1	NA	direct	direct	ENST00000447079.4:1-1964	ENST00000308249.2:913-2989	ENST00000447079.4^17:37628016:+	ENST00000308249.2^17:57046900:+	BRCA-US	Breast-AdenoCA	987d41ee-6bab-490c-b0f2-bf28c0089de9	DO3188
BCAS3->CASC3	433b49ba-949b-4914-985a-be19b3b32502	BCAS3	CASC3	ENSG00000141376.16	ENSG00000108349.10	17	58824640	17	38318006	out-of-frame	exon5->exon4	CDS->CDS	TRUE	SVMERGE332_1	NA	direct	direct	ENST00000588462.1:1-403	ENST00000264645.7:524-4117	ENST00000588462.1^17:58824640:+	ENST00000264645.7^17:38318006:+	BRCA-US	Breast-AdenoCA	987d41ee-6bab-490c-b0f2-bf28c0089de9	DO3188
ZNF717->TMEM254	e042ea6d-3204-41a7-9811-25f4ac0c3558	ZNF717	TMEM254	ENSG00000227124.4	ENSG00000133678.9	3	75832457	10	81841597	in-frame	exon2->exon2	CDS->CDS	FALSE	NA	NA	SV independent	NA	ENST00000422325.1:1-380	ENST00000372281.3:118-2043	ENST00000422325.1^3:75832457:-	ENST00000372281.3^10:81841597:+	BRCA-US	Breast-AdenoCA	d8c6d4b8-f279-4edc-aaa3-a1cc266aec4d	DO3182
USP39->DNAH6	e042ea6d-3204-41a7-9811-25f4ac0c3558	USP39	DNAH6	ENSG00000168883.15	ENSG00000115423.14	2	85858069	2	84945328	out-of-frame	exon6->exon59	CDS->CDS	TRUE	SVMERGE431_1	NA	direct	direct	ENST00000323701.6:1-959	ENST00000389394.3:9749-12796	ENST00000323701.6^2:85858069:+	ENST00000389394.3^2:84945328:+	BRCA-US	Breast-AdenoCA	d8c6d4b8-f279-4edc-aaa3-a1cc266aec4d	DO3182
TAPBP->DAXX	e042ea6d-3204-41a7-9811-25f4ac0c3558	TAPBP	DAXX	ENSG00000231925.7	ENSG00000204209.6	6	33271732	6	33291807	NA	exon7->exon2	CDS->5UTR	TRUE	SVMERGE127_1	NA	direct	direct	ENST00000434618.2:1-1681	ENST00000453407.1:251-752	ENST00000434618.2^6:33271732:-	ENST00000453407.1^6:33291807:-	BRCA-US	Breast-AdenoCA	d8c6d4b8-f279-4edc-aaa3-a1cc266aec4d	DO3182
SHC1->RPRD2	e042ea6d-3204-41a7-9811-25f4ac0c3558	SHC1	RPRD2	ENSG00000160691.14	ENSG00000163125.11	1	154946724	1	150390072	NA	exon1->exon2	5UTR->CDS	TRUE	SVMERGE75_1	NA	direct	direct	ENST00000368453.4:1-129	ENST00000369068.4:210-4613	ENST00000368453.4^1:154946724:-	ENST00000369068.4^1:150390072:+	BRCA-US	Breast-AdenoCA	d8c6d4b8-f279-4edc-aaa3-a1cc266aec4d	DO3182
RPRD2->SHC1	e042ea6d-3204-41a7-9811-25f4ac0c3558	RPRD2	SHC1	ENSG00000163125.11	ENSG00000160691.14	1	150337395	1	154938993	out-of-frame	exon1->exon9	CDS->CDS	TRUE	SVMERGE75_1	NA	direct	direct	ENST00000369068.4:1-209	ENST00000368453.4:786-3063	ENST00000369068.4^1:150337395:+	ENST00000368453.4^1:154938993:-	BRCA-US	Breast-AdenoCA	d8c6d4b8-f279-4edc-aaa3-a1cc266aec4d	DO3182
RNF169->CBX1	e042ea6d-3204-41a7-9811-25f4ac0c3558	RNF169	CBX1	ENSG00000166439.5	ENSG00000108468.10	11	74528759	17	46154403	NA	exon4->exon2	CDS->5UTR	TRUE	SVMERGE272_1	NA	direct	direct	ENST00000299563.4:1-855	ENST00000225603.4:255-2233	ENST00000299563.4^11:74528759:+	ENST00000225603.4^17:46154403:-	BRCA-US	Breast-AdenoCA	d8c6d4b8-f279-4edc-aaa3-a1cc266aec4d	DO3182
RAD9A->KDM2A	e042ea6d-3204-41a7-9811-25f4ac0c3558	RAD9A	KDM2A	ENSG00000172613.3	ENSG00000173120.10	11	67161261	11	67024955	NA	exon5->exon21	CDS->3UTR	TRUE	SVMERGE121_1	SVMERGE13_1	composite	TRA:TRA	ENST00000307980.2:1-542	ENST00000529006.2:6364-6968	ENST00000307980.2^11:67161261:+	ENST00000529006.2^11:67024955:+	BRCA-US	Breast-AdenoCA	d8c6d4b8-f279-4edc-aaa3-a1cc266aec4d	DO3182
RAB3GAP1->ACMSD	e042ea6d-3204-41a7-9811-25f4ac0c3558	RAB3GAP1	ACMSD	ENSG00000115839.13	ENSG00000153086.9	2	135893502	2	135616831	NA	exon17->exon3	CDS->5UTR	FALSE	NA	NA	SV independent	NA	ENST00000442034.1:1-1933	ENST00000283054.4:170-1199	ENST00000442034.1^2:135893502:+	ENST00000283054.4^2:135616831:+	BRCA-US	Breast-AdenoCA	d8c6d4b8-f279-4edc-aaa3-a1cc266aec4d	DO3182
RAB38->CA10	e042ea6d-3204-41a7-9811-25f4ac0c3558	RAB38	CA10	ENSG00000123892.7	ENSG00000154975.9	11	87908351	17	50149753	NA	exon1->exon2	CDS->5UTR	TRUE	SVMERGE153_1	NA	direct	direct	ENST00000243662.6:1-285	ENST00000570565.1:80-2277	ENST00000243662.6^11:87908351:-	ENST00000570565.1^17:50149753:-	BRCA-US	Breast-AdenoCA	d8c6d4b8-f279-4edc-aaa3-a1cc266aec4d	DO3182
PNCK->HCFC1	e042ea6d-3204-41a7-9811-25f4ac0c3558	PNCK	HCFC1	ENSG00000130822.11	ENSG00000172534.9	X	152951961	X	153230177	NA	exon2->exon2	5UTR->CDS	TRUE	SVMERGE335_1	NA	direct	direct	ENST00000425526.1:1-490	ENST00000369984.4:538-8376	ENST00000425526.1^X:152951961:-	ENST00000369984.4^X:153230177:-	BRCA-US	Breast-AdenoCA	d8c6d4b8-f279-4edc-aaa3-a1cc266aec4d	DO3182
PLEKHF2->NDUFAF6	e042ea6d-3204-41a7-9811-25f4ac0c3558	PLEKHF2	NDUFAF6	ENSG00000175895.3	ENSG00000156170.8	8	96146258	8	96044223	NA	exon1->exon2	5UTR->CDS	TRUE	SVMERGE125_1	NA	direct	direct	ENST00000315367.3:1-227	ENST00000542894.1:42-861	ENST00000315367.3^8:96146258:+	ENST00000542894.1^8:96044223:+	BRCA-US	Breast-AdenoCA	d8c6d4b8-f279-4edc-aaa3-a1cc266aec4d	DO3182
KAT6B->ADK	e042ea6d-3204-41a7-9811-25f4ac0c3558	KAT6B	ADK	ENSG00000156650.8	ENSG00000156110.9	10	76603236	10	76429941	out-of-frame	exon3->exon10	CDS->CDS	TRUE	SVMERGE437_1	NA	direct	direct	ENST00000287239.4:1-1110	ENST00000286621.2:928-1170	ENST00000287239.4^10:76603236:+	ENST00000286621.2^10:76429941:+	BRCA-US	Breast-AdenoCA	d8c6d4b8-f279-4edc-aaa3-a1cc266aec4d	DO3182
GFM1->MLF1	e042ea6d-3204-41a7-9811-25f4ac0c3558	GFM1	MLF1	ENSG00000168827.10	ENSG00000178053.13	3	158384175	3	158310223	NA	exon14->exon3	CDS->5UTR	TRUE	SVMERGE397_1	NA	direct	direct	ENST00000264263.5:1-1696	ENST00000484955.1:293-1248	ENST00000264263.5^3:158384175:+	ENST00000484955.1^3:158310223:+	BRCA-US	Breast-AdenoCA	d8c6d4b8-f279-4edc-aaa3-a1cc266aec4d	DO3182
EPS15L1->CLNS1A	e042ea6d-3204-41a7-9811-25f4ac0c3558	EPS15L1	CLNS1A	ENSG00000127527.9	ENSG00000074201.4	19	16552703	11	77330740	out-of-frame	exon3->exon6	CDS->CDS	FALSE	NA	NA	SV independent	NA	ENST00000455140.2:1-232	ENST00000525428.1:738-2994	ENST00000455140.2^19:16552703:-	ENST00000525428.1^11:77330740:-	BRCA-US	Breast-AdenoCA	d8c6d4b8-f279-4edc-aaa3-a1cc266aec4d	DO3182
EFHD1->EIF4E2	e042ea6d-3204-41a7-9811-25f4ac0c3558	EFHD1	EIF4E2	ENSG00000115468.7	ENSG00000135930.9	2	233537153	2	233431539	in-frame	exon2->exon5	CDS->CDS	TRUE	SVMERGE375_1	NA	direct	direct	ENST00000410095.1:1-352	ENST00000258416.3:1049-1605	ENST00000410095.1^2:233537153:+	ENST00000258416.3^2:233431539:+	BRCA-US	Breast-AdenoCA	d8c6d4b8-f279-4edc-aaa3-a1cc266aec4d	DO3182
CORO1B->ERBB2	e042ea6d-3204-41a7-9811-25f4ac0c3558	CORO1B	ERBB2	ENSG00000172725.9	ENSG00000141736.9	11	67207589	17	37868181	out-of-frame	exon8->exon8	CDS->CDS	TRUE	SVMERGE121_1	NA	direct	direct	ENST00000341356.5:1-1118	ENST00000541774.1:857-4342	ENST00000341356.5^11:67207589:-	ENST00000541774.1^17:37868181:+	BRCA-US	Breast-AdenoCA	d8c6d4b8-f279-4edc-aaa3-a1cc266aec4d	DO3182
CKS1B->SHC1	e042ea6d-3204-41a7-9811-25f4ac0c3558	CKS1B	SHC1	ENSG00000173207.8	ENSG00000160691.14	1	154947280	1	154938993	in-frame	exon1->exon9	CDS->CDS	TRUE	SVMERGE207_1	NA	direct	direct	ENST00000308987.5:1-106	ENST00000368453.4:786-3063	ENST00000308987.5^1:154947280:+	ENST00000368453.4^1:154938993:-	BRCA-US	Breast-AdenoCA	d8c6d4b8-f279-4edc-aaa3-a1cc266aec4d	DO3182
BCR->MRVI1	e042ea6d-3204-41a7-9811-25f4ac0c3558	BCR	MRVI1	ENSG00000186716.15	ENSG00000072952.14	22	23524426	11	10673729	in-frame	exon1->exon2	CDS->CDS	TRUE	SVMERGE337_1	SVMERGE68_1	composite	DEL:TRA	ENST00000305877.8:1-2030	ENST00000423302.2:218-6127	ENST00000305877.8^22:23524426:+	ENST00000423302.2^11:10673729:-	BRCA-US	Breast-AdenoCA	d8c6d4b8-f279-4edc-aaa3-a1cc266aec4d	DO3182
APPL1->SPATA12	e042ea6d-3204-41a7-9811-25f4ac0c3558	APPL1	SPATA12	ENSG00000157500.6	ENSG00000186451.1	3	57287766	3	57107394	NA	exon13->exon2	CDS->5UTR	TRUE	SVMERGE330_1	NA	direct	direct	ENST00000288266.3:1-1299	ENST00000334325.1:347-2414	ENST00000288266.3^3:57287766:+	ENST00000334325.1^3:57107394:+	BRCA-US	Breast-AdenoCA	d8c6d4b8-f279-4edc-aaa3-a1cc266aec4d	DO3182
AP001462.6->CYP4F22	e042ea6d-3204-41a7-9811-25f4ac0c3558	AP001462.6	CYP4F22	ENSG00000269038.1	ENSG00000171954.8	11	64546615	19	15634504	Other	NA	NA	TRUE	SVMERGE210_1	NA	direct	direct	ENSG00000269038:NA	ENSG00000171954:NA	ENSG00000269038^11:64546615:+	ENSG00000171954^19:15634504:+	BRCA-US	Breast-AdenoCA	d8c6d4b8-f279-4edc-aaa3-a1cc266aec4d	DO3182
TTC6->MIPOL1	71b58051-3bf8-4dfb-a431-c8aceab7c799	TTC6	MIPOL1	ENSG00000139865.12	ENSG00000151338.14	14	38194207	14	37838722	out-of-frame	exon7->intron7	CDS->CDS	TRUE	SVMERGE5_1	NA	direct	direct	ENST00000553443.1:NA	ENST00000555870.1:NA	ENST00000553443.1^14:38194207:+	ENST00000555870.1^14:37838722:+	BRCA-US	Breast-AdenoCA	5a535c49-d42e-43c6-9d32-dc76f28d4f0f	DO3158
RFFL->NR1D1	667c209e-9b4a-474d-8f69-102cfaffddf2	RFFL	NR1D1	ENSG00000092871.12	ENSG00000126368.5	17	33416124	17	38256519	NA	exon1->exon1	5UTR->5UTR	TRUE	SVMERGE136_1	NA	direct	direct	ENST00000315249.7:1-215	ENST00000246672.3:460-2773	ENST00000315249.7^17:33416124:-	ENST00000246672.3^17:38256519:-	BRCA-US	Breast-AdenoCA	2c6f1862-bb82-4e7e-9cb3-338bdf022ff4	DO3140
PSMD11->CDK12	667c209e-9b4a-474d-8f69-102cfaffddf2	PSMD11	CDK12	ENSG00000108671.5	ENSG00000167258.9	17	30774064	17	37707291	NA	exon2->exon5	CDS->3UTR	TRUE	SVMERGE91_1	NA	direct	direct	ENST00000261712.3:1-456	ENST00000559663.1:768-872	ENST00000261712.3^17:30774064:+	ENST00000559663.1^17:37707291:+	BRCA-US	Breast-AdenoCA	2c6f1862-bb82-4e7e-9cb3-338bdf022ff4	DO3140
NUMA1->AATF	667c209e-9b4a-474d-8f69-102cfaffddf2	NUMA1	AATF	ENSG00000137497.13	ENSG00000108270.6	11	71780888	17	35343916	NA	exon2->exon5	5UTR->CDS	TRUE	SVMERGE34_1	NA	direct	direct	ENST00000393695.3:1-300	ENST00000225402.5:1084-2142	ENST00000393695.3^11:71780888:-	ENST00000225402.5^17:35343916:+	BRCA-US	Breast-AdenoCA	2c6f1862-bb82-4e7e-9cb3-338bdf022ff4	DO3140
LRTOMT->UVRAG	667c209e-9b4a-474d-8f69-102cfaffddf2	LRTOMT	UVRAG	ENSG00000184154.8	ENSG00000198382.4	11	71791931	11	75718578	NA	exon1->exon10	5UTR->CDS	TRUE	SVMERGE64_1	NA	direct	direct	ENST00000289488.2:1-239	ENST00000356136.3:1153-4124	ENST00000289488.2^11:71791931:+	ENST00000356136.3^11:75718578:+	BRCA-US	Breast-AdenoCA	2c6f1862-bb82-4e7e-9cb3-338bdf022ff4	DO3140
FBXL20->MYO1D	667c209e-9b4a-474d-8f69-102cfaffddf2	FBXL20	MYO1D	ENSG00000108306.7	ENSG00000176658.12	17	37457254	17	31107802	out-of-frame	exon4->exon2	CDS->CDS	TRUE	SVMERGE91_1	NA	direct	direct	ENST00000264658.6:1-495	ENST00000318217.5:401-5564	ENST00000264658.6^17:37457254:-	ENST00000318217.5^17:31107802:-	BRCA-US	Breast-AdenoCA	2c6f1862-bb82-4e7e-9cb3-338bdf022ff4	DO3140
TANGO6->CDH1	0b3c65ed-ff55-45c9-b6a3-dd3a596a0271	TANGO6	CDH1	ENSG00000103047.3	ENSG00000039068.14	16	68964198	16	68835573	in-frame	exon14->exon3	CDS->CDS	TRUE	SVMERGE165_1	NA	direct	direct	ENST00000261778.1:1-2713	ENST00000261769.5:355-4890	ENST00000261778.1^16:68964198:+	ENST00000261769.5^16:68835573:+	BRCA-US	Breast-AdenoCA	fe04d042-a4cc-4a14-8197-415ea40951aa	DO3110
IPO11->TNFAIP8	0b3c65ed-ff55-45c9-b6a3-dd3a596a0271	IPO11	TNFAIP8	ENSG00000086200.12	ENSG00000145779.7	5	61770291	5	118728511	NA	exon8->exon3	CDS->3UTR	TRUE	SVMERGE176_1	NA	direct	direct	ENST00000325324.6:1-926	ENST00000415806.2:207-1991	ENST00000325324.6^5:61770291:+	ENST00000415806.2^5:118728511:+	BRCA-US	Breast-AdenoCA	fe04d042-a4cc-4a14-8197-415ea40951aa	DO3110
CTBP2->ADAM12	0b3c65ed-ff55-45c9-b6a3-dd3a596a0271	CTBP2	ADAM12	ENSG00000175029.12	ENSG00000148848.10	10	126799559	10	128019078	NA	exon2->exon2	5UTR->CDS	FALSE	NA	NA	SV independent	NA	ENST00000337195.5:1-299	ENST00000368679.4:399-7939	ENST00000337195.5^10:126799559:-	ENST00000368679.4^10:128019078:-	BRCA-US	Breast-AdenoCA	fe04d042-a4cc-4a14-8197-415ea40951aa	DO3110
UVRAG->LRTOMT	e637db43-508a-4a37-92e4-eea96b35b65b	UVRAG	LRTOMT	ENSG00000198382.4	ENSG00000184154.8	11	75623083	11	71799343	NA	exon6->exon2	CDS->5UTR	TRUE	SVMERGE5_1	NA	direct	direct	ENST00000356136.3:1-834	ENST00000289488.2:240-2333	ENST00000356136.3^11:75623083:+	ENST00000289488.2^11:71799343:+	BRCA-US	Breast-AdenoCA	546b982f-60d9-43df-9761-09369afbee2d	DO3037
TAOK1->ACER3	e637db43-508a-4a37-92e4-eea96b35b65b	TAOK1	ACER3	ENSG00000160551.5	ENSG00000078124.7	17	27825539	11	76687333	in-frame	exon12->exon4	CDS->CDS	FALSE	NA	NA	SV independent	NA	ENST00000261716.3:1-1722	ENST00000532485.1:372-7379	ENST00000261716.3^17:27825539:+	ENST00000532485.1^11:76687333:+	BRCA-US	Breast-AdenoCA	546b982f-60d9-43df-9761-09369afbee2d	DO3037
STARD3->UVRAG	e637db43-508a-4a37-92e4-eea96b35b65b	STARD3	UVRAG	ENSG00000131748.11	ENSG00000198382.4	17	37810003	11	75599873	in-frame	exon2->exon5	CDS->CDS	TRUE	SVMERGE88_1	SVMERGE66_1	composite	t2tINV:TRA	ENST00000336308.5:1-437	ENST00000356136.3:674-4124	ENST00000336308.5^17:37810003:+	ENST00000356136.3^11:75599873:+	BRCA-US	Breast-AdenoCA	546b982f-60d9-43df-9761-09369afbee2d	DO3037
SOCS4->FLOT2	e637db43-508a-4a37-92e4-eea96b35b65b	SOCS7	FLOT2	ENSG00000174111.8	ENSG00000132589.11	17	36533668	17	27216044	in-frame	exon7->exon2	CDS->CDS	TRUE	SVMERGE80_1	NA	direct	direct	ENST00000577233.1:1-1489	ENST00000394908.4:155-2619	ENST00000577233.1^17:36533668:+	ENST00000394908.4^17:27216044:-	BRCA-US	Breast-AdenoCA	546b982f-60d9-43df-9761-09369afbee2d	DO3037
RARA->NARS2	e637db43-508a-4a37-92e4-eea96b35b65b	RARA	NARS2	ENSG00000131759.13	ENSG00000137513.5	17	38487648	11	78282489	out-of-frame	exon2->exon2	CDS->CDS	TRUE	SVMERGE96_1	SVMERGE20_1	composite	DEL:TRA	ENST00000394089.2:1-708	ENST00000281038.5:518-2520	ENST00000394089.2^17:38487648:+	ENST00000281038.5^11:78282489:-	BRCA-US	Breast-AdenoCA	546b982f-60d9-43df-9761-09369afbee2d	DO3037
FBXL20->GDPD5	e637db43-508a-4a37-92e4-eea96b35b65b	FBXL20	GDPD5	ENSG00000108306.7	ENSG00000158555.10	17	37457254	11	75167861	in-frame	exon4->exon6	CDS->CDS	TRUE	SVMERGE44_1	SVMERGE103_1	composite	t2tINV:TRA	ENST00000264658.6:1-495	ENST00000336898.3:1154-3524	ENST00000264658.6^17:37457254:-	ENST00000336898.3^11:75167861:-	BRCA-US	Breast-AdenoCA	546b982f-60d9-43df-9761-09369afbee2d	DO3037
DDX52->PSMD3	e637db43-508a-4a37-92e4-eea96b35b65b	DDX52	PSMD3	ENSG00000141141.10	ENSG00000108344.10	17	35980918	17	38145992	NA	exon13->exon5	3UTR->CDS	TRUE	SVMERGE78_1	NA	direct	direct	ENST00000488402.1:1-1717	ENST00000264639.4:861-2159	ENST00000488402.1^17:35980918:-	ENST00000264639.4^17:38145992:+	BRCA-US	Breast-AdenoCA	546b982f-60d9-43df-9761-09369afbee2d	DO3037
ARRB1->UVRAG	e637db43-508a-4a37-92e4-eea96b35b65b	ARRB1	UVRAG	ENSG00000137486.12	ENSG00000198382.4	11	75062632	11	75715049	out-of-frame	exon1->exon9	CDS->CDS	TRUE	SVMERGE31_1	NA	direct	direct	ENST00000420843.2:1-118	ENST00000356136.3:1068-4124	ENST00000420843.2^11:75062632:-	ENST00000356136.3^11:75715049:+	BRCA-US	Breast-AdenoCA	546b982f-60d9-43df-9761-09369afbee2d	DO3037
VAMP7->TGFB2	bd51f90a-ec67-4a7d-87bf-9d85acd65d51	VAMP7	TGFB2	ENSG00000124333.10	ENSG00000092969.7	X	155130251	1	218578511	in-frame	exon5->exon2	CDS->CDS	FALSE	NA	NA	SV independent	NA	ENST00000286448.6:1-598	ENST00000366930.4:814-4970	ENST00000286448.6^X:155130251:+	ENST00000366930.4^1:218578511:+	BRCA-US	Breast-AdenoCA	71fda5a9-7049-406f-9348-2c24f7ddf5f4	DO2995
TYK2->CDC37	bd51f90a-ec67-4a7d-87bf-9d85acd65d51	TYK2	CDC37	ENSG00000105397.9	ENSG00000105401.2	19	10488890	19	10504113	in-frame	exon3->exon6	CDS->CDS	TRUE	SVMERGE333_1	NA	direct	direct	ENST00000525621.1:1-675	ENST00000222005.2:785-1609	ENST00000525621.1^19:10488890:-	ENST00000222005.2^19:10504113:-	BRCA-US	Breast-AdenoCA	71fda5a9-7049-406f-9348-2c24f7ddf5f4	DO2995
TMEM87B->MERTK	bd51f90a-ec67-4a7d-87bf-9d85acd65d51	TMEM87B	MERTK	ENSG00000153214.5	ENSG00000153208.12	2	112813333	2	112751828	in-frame	exon1->exon8	CDS->CDS	TRUE	SVMERGE96_1	NA	direct	direct	ENST00000283206.4:1-534	ENST00000409780.1:983-3190	ENST00000283206.4^2:112813333:+	ENST00000409780.1^2:112751828:+	BRCA-US	Breast-AdenoCA	71fda5a9-7049-406f-9348-2c24f7ddf5f4	DO2995
SCARB2->STAU2	bd51f90a-ec67-4a7d-87bf-9d85acd65d51	SCARB2	STAU2	ENSG00000138760.4	ENSG00000040341.13	4	77116860	8	74495065	out-of-frame	exon2->exon12	CDS->CDS	TRUE	SVMERGE124_1	NA	direct	direct	ENST00000264896.2:1-625	ENST00000524300.1:1513-3066	ENST00000264896.2^4:77116860:-	ENST00000524300.1^8:74495065:-	BRCA-US	Breast-AdenoCA	71fda5a9-7049-406f-9348-2c24f7ddf5f4	DO2995
RALGPS1->TYRP1	bd51f90a-ec67-4a7d-87bf-9d85acd65d51	RALGPS1	TYRP1	ENSG00000136828.14	ENSG00000107165.8	9	129728230	9	12693912	NA	exon3->exon2	CDS->5UTR	TRUE	SVMERGE350_1	NA	direct	direct	ENST00000259351.5:1-432	ENST00000388918.5:45-2852	ENST00000259351.5^9:129728230:+	ENST00000388918.5^9:12693912:+	BRCA-US	Breast-AdenoCA	71fda5a9-7049-406f-9348-2c24f7ddf5f4	DO2995
KIAA1755->HS6ST2	bd51f90a-ec67-4a7d-87bf-9d85acd65d51	KIAA1755	HS6ST2	ENSG00000149633.7	ENSG00000171004.13	20	36851940	X	131763121	out-of-frame	exon9->exon4	CDS->CDS	TRUE	SVMERGE215_1	NA	direct	direct	ENST00000279024.4:1-2540	ENST00000370836.2:1364-4442	ENST00000279024.4^20:36851940:-	ENST00000370836.2^X:131763121:-	BRCA-US	Breast-AdenoCA	71fda5a9-7049-406f-9348-2c24f7ddf5f4	DO2995
CD44->CASC11	bd51f90a-ec67-4a7d-87bf-9d85acd65d51	CD44	CASC11	ENSG00000026508.12	ENSG00000249375.3	11	35211612	8	128746205	Other	NA	NA	TRUE	SVMERGE319_1	NA	direct	direct	ENSG00000026508:NA	ENSG00000249375:NA	ENSG00000026508^11:35211612:+	ENSG00000249375^8:128746205:-	BRCA-US	Breast-AdenoCA	71fda5a9-7049-406f-9348-2c24f7ddf5f4	DO2995
UBA3->FRMD4B	519e1ea1-6658-4978-9f3d-313d7cc1e0c1	UBA3	FRMD4B	ENSG00000144744.12	ENSG00000114541.10	3	69120686	3	69225807	out-of-frame	exon5->exon22	CDS->CDS	TRUE	SVMERGE66_1	NA	direct	direct	ENST00000361055.4:1-402	ENST00000398540.3:2936-5061	ENST00000361055.4^3:69120686:-	ENST00000398540.3^3:69225807:-	BRCA-US	Breast-AdenoCA	eddfbfb9-3ae8-449b-b870-46062a2571c1	DO2897
PRKAR1A->ZBTB20	519e1ea1-6658-4978-9f3d-313d7cc1e0c1	PRKAR1A	ZBTB20	ENSG00000108946.10	ENSG00000181722.11	17	66521099	3	114746421	NA	exon6->intron1	CDS->5UTR	TRUE	SVMERGE41_1	NA	direct	direct	ENST00000358598.2:NA	ENST00000462705.1:NA	ENST00000358598.2^17:66521099:+	ENST00000462705.1^3:114746421:-	BRCA-US	Breast-AdenoCA	eddfbfb9-3ae8-449b-b870-46062a2571c1	DO2897
ARHGEF26->LINC00880	519e1ea1-6658-4978-9f3d-313d7cc1e0c1	ARHGEF26	LINC00880	ENSG00000114790.8	ENSG00000243629.1	3	153847508	3	156801064	Other	NA	NA	TRUE	SVMERGE167_1	NA	direct	direct	ENSG00000114790:NA	ENSG00000243629:NA	ENSG00000114790^3:153847508:+	ENSG00000243629^3:156801064:-	BRCA-US	Breast-AdenoCA	eddfbfb9-3ae8-449b-b870-46062a2571c1	DO2897
YIPF4->COMMD1	edda9023-a8d9-45dc-af21-5bba663967e4	YIPF4	COMMD1	ENSG00000119820.6	ENSG00000173163.6	2	32532259	2	62362966	NA	exon6->exon3	3UTR->CDS	FALSE	NA	NA	SV independent	NA	ENST00000238831.4:1-2545	ENST00000311832.5:495-912	ENST00000238831.4^2:32532259:+	ENST00000311832.5^2:62362966:+	BRCA-US	Breast-AdenoCA	f848b66f-bd9e-4fba-afd4-eb58848d1ef4	DO2783
SACM1L->LIMD1	edda9023-a8d9-45dc-af21-5bba663967e4	SACM1L	LIMD1	ENSG00000211456.6	ENSG00000144791.5	3	45730989	3	45707142	out-of-frame	exon1->exon3	CDS->CDS	TRUE	SVMERGE108_1	NA	direct	direct	ENST00000389061.5:1-236	ENST00000273317.4:1532-11332	ENST00000389061.5^3:45730989:+	ENST00000273317.4^3:45707142:+	BRCA-US	Breast-AdenoCA	f848b66f-bd9e-4fba-afd4-eb58848d1ef4	DO2783
LNX1->NFIB	edda9023-a8d9-45dc-af21-5bba663967e4	MPDZ	NFIB	ENSG00000107186.12	ENSG00000147862.10	9	13279563	9	14150264	NA	exon1->exon5	5UTR->CDS	TRUE	SVMERGE78_1	NA	direct	direct	ENST00000319217.7:1-27	ENST00000380959.3:1160-8199	ENST00000319217.7^9:13279563:-	ENST00000380959.3^9:14150264:-	BRCA-US	Breast-AdenoCA	f848b66f-bd9e-4fba-afd4-eb58848d1ef4	DO2783
MCM5->HMOX1	edda9023-a8d9-45dc-af21-5bba663967e4	MCM5	HMOX1	ENSG00000100297.11	ENSG00000100292.12	22	35804556	22	35785857	out-of-frame	exon5->exon4	CDS->CDS	TRUE	SVMERGE479_1	NA	direct	direct	ENST00000382011.5:1-703	ENST00000216117.8:976-1823	ENST00000382011.5^22:35804556:+	ENST00000216117.8^22:35785857:+	BRCA-US	Breast-AdenoCA	f848b66f-bd9e-4fba-afd4-eb58848d1ef4	DO2783
